DATA;HORA;RADIACAO;TEMPERATURA
01/07/2020;1400 UTC;1522;30.3
01/07/2020;1500 UTC;2201.9;31.3
01/07/2020;1600 UTC;2185.8;30.8
01/07/2020;1700 UTC;1888.2;31.6
01/07/2020;1800 UTC;1670.4;31.6
01/07/2020;1900 UTC;1598.3;31.9
01/07/2020;2000 UTC;1146;31.3
01/07/2020;2100 UTC;495.6;30
01/07/2020;2200 UTC;19;28.2
01/07/2020;2300 UTC;;27
02/07/2020;0000 UTC;;26.1
02/07/2020;0100 UTC;;24.1
02/07/2020;0200 UTC;;23.1
02/07/2020;0300 UTC;;21.9
02/07/2020;0400 UTC;;21.8
02/07/2020;0500 UTC;;21.1
02/07/2020;0600 UTC;;20.4
02/07/2020;0700 UTC;;19.8
02/07/2020;0800 UTC;;19.6
02/07/2020;0900 UTC;;19.6
02/07/2020;1000 UTC;;19.4
02/07/2020;1100 UTC;129.8;19.7
02/07/2020;1200 UTC;679.2;21.6
02/07/2020;1300 UTC;1124.7;24.1
02/07/2020;1400 UTC;1571.4;26.5
02/07/2020;1500 UTC;2063.8;28.6
02/07/2020;1600 UTC;2173.7;29.7
02/07/2020;1700 UTC;1883;30.9
02/07/2020;1800 UTC;1993;32
02/07/2020;1900 UTC;1716.1;32.4
02/07/2020;2000 UTC;1218.7;31
02/07/2020;2100 UTC;516.9;29.7
02/07/2020;2200 UTC;28.1;27.9
02/07/2020;2300 UTC;;26.7
03/07/2020;0000 UTC;;25.6
03/07/2020;0100 UTC;;24.2
03/07/2020;0200 UTC;;23.2
03/07/2020;0300 UTC;;22.2
03/07/2020;0400 UTC;;22.9
03/07/2020;0500 UTC;;22.6
03/07/2020;0600 UTC;;22.9
03/07/2020;0700 UTC;;21.7
03/07/2020;0800 UTC;;20.6
03/07/2020;0900 UTC;;21.3
03/07/2020;1000 UTC;;19.9
03/07/2020;1100 UTC;183.3;20.5
03/07/2020;1200 UTC;822.7;22.8
03/07/2020;1300 UTC;1529.5;26.4
03/07/2020;1400 UTC;2060.7;28.8
03/07/2020;1500 UTC;2389.9;31.3
03/07/2020;1600 UTC;2529.7;31.6
03/07/2020;1700 UTC;2454.3;32
03/07/2020;1800 UTC;2278.8;33
03/07/2020;1900 UTC;1946.9;33
03/07/2020;2000 UTC;1276.1;32.9
03/07/2020;2100 UTC;599.1;30.8
03/07/2020;2200 UTC;28.9;29
03/07/2020;2300 UTC;;27.2
04/07/2020;0000 UTC;;25.5
04/07/2020;0100 UTC;;23.9
04/07/2020;0200 UTC;;23.4
04/07/2020;0300 UTC;;22.6
04/07/2020;0400 UTC;;22
04/07/2020;0500 UTC;;21.6
04/07/2020;0600 UTC;;20.5
04/07/2020;0700 UTC;;20
04/07/2020;0800 UTC;;19.7
04/07/2020;0900 UTC;;19.4
04/07/2020;1000 UTC;;19.4
04/07/2020;1100 UTC;199.7;21
04/07/2020;1200 UTC;863.8;23.2
04/07/2020;1300 UTC;1561.1;26.8
04/07/2020;1400 UTC;2089.2;30.9
04/07/2020;1500 UTC;2428.8;32.8
04/07/2020;1600 UTC;2552.5;33.2
04/07/2020;1700 UTC;2484.8;33.4
04/07/2020;1800 UTC;2295.3;33.4
04/07/2020;1900 UTC;1906;33.2
04/07/2020;2000 UTC;1294;32.5
04/07/2020;2100 UTC;545.3;31
04/07/2020;2200 UTC;29.8;28.6
04/07/2020;2300 UTC;;27.1
05/07/2020;0000 UTC;;26.4
05/07/2020;0100 UTC;;24.7
05/07/2020;0200 UTC;;23.7
05/07/2020;0300 UTC;;22.9
05/07/2020;0400 UTC;;22.4
05/07/2020;0500 UTC;;21.7
05/07/2020;0600 UTC;;21.3
05/07/2020;0700 UTC;;20.3
05/07/2020;0800 UTC;;20.2
05/07/2020;0900 UTC;;19.8
05/07/2020;1000 UTC;;19.6
05/07/2020;1100 UTC;199.4;22
05/07/2020;1200 UTC;860.1;25.4
05/07/2020;1300 UTC;1559.3;28.1
05/07/2020;1400 UTC;2081.9;31.7
05/07/2020;1500 UTC;2433.8;32.5
05/07/2020;1600 UTC;2423;32.9
05/07/2020;1700 UTC;2423.9;33.6
05/07/2020;1800 UTC;2304.3;34.2
05/07/2020;1900 UTC;1850.2;33.7
05/07/2020;2000 UTC;1326.4;33
05/07/2020;2100 UTC;560;31.5
05/07/2020;2200 UTC;31.8;29.2
05/07/2020;2300 UTC;;27.6
06/07/2020;0000 UTC;;25.8
06/07/2020;0100 UTC;;24
06/07/2020;0200 UTC;;23.8
06/07/2020;0300 UTC;;22.5
06/07/2020;0400 UTC;;22.7
06/07/2020;0500 UTC;;22
06/07/2020;0600 UTC;;21.4
06/07/2020;0700 UTC;;19.9
06/07/2020;0800 UTC;;20.2
06/07/2020;0900 UTC;;19.6
06/07/2020;1000 UTC;;19.2
06/07/2020;1100 UTC;200.6;21.3
06/07/2020;1200 UTC;869.3;24.5
06/07/2020;1300 UTC;1574.8;28.8
06/07/2020;1400 UTC;2107.1;30.9
06/07/2020;1500 UTC;2438.2;31.7
06/07/2020;1600 UTC;2460.2;31.8
06/07/2020;1700 UTC;2510.1;32.6
06/07/2020;1800 UTC;2291.1;33.1
06/07/2020;1900 UTC;1932.1;32.4
06/07/2020;2000 UTC;1317.4;32.1
06/07/2020;2100 UTC;551.6;30.5
06/07/2020;2200 UTC;30;28
06/07/2020;2300 UTC;;26.1
07/07/2020;0000 UTC;;25.3
07/07/2020;0100 UTC;;24.4
07/07/2020;0200 UTC;;23.9
07/07/2020;0300 UTC;;22.4
07/07/2020;0400 UTC;;21.5
07/07/2020;0500 UTC;;20.6
07/07/2020;0600 UTC;;19.9
07/07/2020;0700 UTC;;19.4
07/07/2020;0800 UTC;;19.2
07/07/2020;0900 UTC;;19.1
07/07/2020;1000 UTC;;17.9
07/07/2020;1100 UTC;200.4;21.1
07/07/2020;1200 UTC;879.2;23.3
07/07/2020;1300 UTC;1598;28.1
07/07/2020;1400 UTC;2136.1;30.3
07/07/2020;1500 UTC;2461.3;31.3
07/07/2020;1600 UTC;2597.4;32
07/07/2020;1700 UTC;2519.9;32.2
07/07/2020;1800 UTC;2319.7;32.5
07/07/2020;1900 UTC;1953.1;32.4
07/07/2020;2000 UTC;1335.4;32
07/07/2020;2100 UTC;571.5;30.3
07/07/2020;2200 UTC;31.1;27.8
07/07/2020;2300 UTC;;26
08/07/2020;0000 UTC;;24.7
08/07/2020;0100 UTC;;23.2
08/07/2020;0200 UTC;;23.1
08/07/2020;0300 UTC;;22.1
08/07/2020;0400 UTC;;21.7
08/07/2020;0500 UTC;;19.7
08/07/2020;0600 UTC;;19.4
08/07/2020;0700 UTC;;19.2
08/07/2020;0800 UTC;;18.4
08/07/2020;0900 UTC;;17.9
08/07/2020;1000 UTC;;17.7
08/07/2020;1100 UTC;208.6;20.7
08/07/2020;1200 UTC;897.7;23.3
08/07/2020;1300 UTC;1492.9;26.8
08/07/2020;1400 UTC;2077.4;30.2
08/07/2020;1500 UTC;2461.7;32.3
08/07/2020;1600 UTC;2623.7;33.4
08/07/2020;1700 UTC;2450.2;33.4
08/07/2020;1800 UTC;2308;33.2
08/07/2020;1900 UTC;1752.5;33.2
08/07/2020;2000 UTC;927.1;32.8
08/07/2020;2100 UTC;525.8;31
08/07/2020;2200 UTC;32.8;28.7
08/07/2020;2300 UTC;;27.1
09/07/2020;0000 UTC;;26.4
09/07/2020;0100 UTC;;26.1
09/07/2020;0200 UTC;;25.4
09/07/2020;0300 UTC;;24.2
09/07/2020;0400 UTC;;22.8
09/07/2020;0500 UTC;;23.1
09/07/2020;0600 UTC;;22.3
09/07/2020;0700 UTC;;21.4
09/07/2020;0800 UTC;;20.6
09/07/2020;0900 UTC;;19.8
09/07/2020;1000 UTC;;19.5
09/07/2020;1100 UTC;193.1;20.5
09/07/2020;1200 UTC;858.6;23.3
09/07/2020;1300 UTC;1559.4;26.9
09/07/2020;1400 UTC;2099.5;29.7
09/07/2020;1500 UTC;2413.9;30.8
09/07/2020;1600 UTC;2599.3;32.4
09/07/2020;1700 UTC;2528.9;32.6
09/07/2020;1800 UTC;2491.3;33.2
09/07/2020;1900 UTC;1669;33
09/07/2020;2000 UTC;1146.2;32.3
09/07/2020;2100 UTC;475.5;30.7
09/07/2020;2200 UTC;29.7;28.4
09/07/2020;2300 UTC;;26.7
10/07/2020;0000 UTC;;25.5
10/07/2020;0100 UTC;;24.3
10/07/2020;0200 UTC;;23.7
10/07/2020;0300 UTC;;23.2
10/07/2020;0400 UTC;;22.6
10/07/2020;0500 UTC;;21.9
10/07/2020;0600 UTC;;21
10/07/2020;0700 UTC;;20.3
10/07/2020;0800 UTC;;20.5
10/07/2020;0900 UTC;;19
10/07/2020;1000 UTC;;18.9
10/07/2020;1100 UTC;203.1;19.8
10/07/2020;1200 UTC;890.2;22.6
10/07/2020;1300 UTC;1562.3;25.6
10/07/2020;1400 UTC;2121.5;29.1
10/07/2020;1500 UTC;2317.3;30.4
10/07/2020;1600 UTC;2580.3;31.7
10/07/2020;1700 UTC;2506.9;32.1
10/07/2020;1800 UTC;2289.7;31.7
10/07/2020;1900 UTC;1909;31.7
10/07/2020;2000 UTC;1326.1;31.2
10/07/2020;2100 UTC;577.2;30.1
10/07/2020;2200 UTC;31.9;27.7
10/07/2020;2300 UTC;;25.6
11/07/2020;0000 UTC;;24.3
11/07/2020;0100 UTC;;23.3
11/07/2020;0200 UTC;;22.5
11/07/2020;0300 UTC;;21.8
11/07/2020;0400 UTC;;21
11/07/2020;0500 UTC;;21.2
11/07/2020;0600 UTC;;20.1
11/07/2020;0700 UTC;;20.6
11/07/2020;0800 UTC;;19
11/07/2020;0900 UTC;;18.2
11/07/2020;1000 UTC;;18.6
11/07/2020;1100 UTC;203.5;20.3
11/07/2020;1200 UTC;880.2;23.7
11/07/2020;1300 UTC;1582.1;28.1
11/07/2020;1400 UTC;2105.9;30.6
11/07/2020;1500 UTC;2429.5;31.5
11/07/2020;1600 UTC;2564.9;32.5
11/07/2020;1700 UTC;2492.5;32.7
11/07/2020;1800 UTC;2282.4;33
11/07/2020;1900 UTC;1899.2;33.6
11/07/2020;2000 UTC;1349.4;32.7
11/07/2020;2100 UTC;546.7;31.3
11/07/2020;2200 UTC;32.2;29
11/07/2020;2300 UTC;;27.4
12/07/2020;0000 UTC;;25.6
12/07/2020;0100 UTC;;25.5
12/07/2020;0200 UTC;;24.4
12/07/2020;0300 UTC;;23.5
12/07/2020;0400 UTC;;23.3
12/07/2020;0500 UTC;;22.6
12/07/2020;0600 UTC;;22.4
12/07/2020;0700 UTC;;20.5
12/07/2020;0800 UTC;;20.2
12/07/2020;0900 UTC;;19.4
12/07/2020;1000 UTC;;19.5
12/07/2020;1100 UTC;196;21.4
12/07/2020;1200 UTC;857.2;24.9
12/07/2020;1300 UTC;1565.4;28
12/07/2020;1400 UTC;2091.3;30.8
12/07/2020;1500 UTC;2328.8;31.7
12/07/2020;1600 UTC;2385.2;33.3
12/07/2020;1700 UTC;2705.4;33.3
12/07/2020;1800 UTC;1724;33.5
12/07/2020;1900 UTC;864.4;32.9
12/07/2020;2000 UTC;1363.6;33.7
12/07/2020;2100 UTC;577;31.7
12/07/2020;2200 UTC;26;29.5
12/07/2020;2300 UTC;;27.6
13/07/2020;0000 UTC;;26.2
13/07/2020;0100 UTC;;25.2
13/07/2020;0200 UTC;;24.6
13/07/2020;0300 UTC;;23.7
13/07/2020;0400 UTC;;22.9
13/07/2020;0500 UTC;;22.5
13/07/2020;0600 UTC;;22.5
13/07/2020;0700 UTC;;22.1
13/07/2020;0800 UTC;;20.8
13/07/2020;0900 UTC;;19.8
13/07/2020;1000 UTC;;19.9
13/07/2020;1100 UTC;196.3;21.4
13/07/2020;1200 UTC;862.8;24.5
13/07/2020;1300 UTC;1561.5;28.8
13/07/2020;1400 UTC;2095.7;31.2
