DATA,HORA,RADIACAO,TEMPERATURA,ANO_MES,ANO,MES,RADIACAO_media_diaria,TEMPERATURA_media_diaria
2016-01-05,22:00,17.8,19.5,2016-01,2016,1,1654.0307692307692,15.883333333333333
2016-02-05,11:00,248.2,17.1,2016-02,2016,2,1754.875,18.129166666666666
2016-02-05,12:00,1133.0,17.9,2016-02,2016,2,1754.875,18.129166666666666
2016-02-05,13:00,1891.7,18.7,2016-02,2016,2,1754.875,18.129166666666666
2016-02-05,14:00,2449.5,19.1,2016-02,2016,2,1754.875,18.129166666666666
2016-02-05,15:00,2839.6,18.7,2016-02,2016,2,1754.875,18.129166666666666
2016-02-05,16:00,3014.4,18.8,2016-02,2016,2,1754.875,18.129166666666666
2016-02-05,17:00,2934.7,18.5,2016-02,2016,2,1754.875,18.129166666666666
2016-02-05,18:00,2666.4,17.9,2016-02,2016,2,1754.875,18.129166666666666
2016-02-05,19:00,2114.6,18.0,2016-02,2016,2,1754.875,18.129166666666666
2016-02-05,20:00,1380.8,17.6,2016-02,2016,2,1754.875,18.129166666666666
2016-02-05,21:00,362.2,17.9,2016-02,2016,2,1754.875,18.129166666666666
2016-02-05,22:00,23.4,18.9,2016-02,2016,2,1754.875,18.129166666666666
2016-03-05,10:00,0.1,18.6,2016-03,2016,3,1462.569230769231,19.129166666666666
2016-03-05,11:00,256.8,19.4,2016-03,2016,3,1462.569230769231,19.129166666666666
2016-03-05,12:00,1107.8,19.7,2016-03,2016,3,1462.569230769231,19.129166666666666
2016-03-05,13:00,1850.5,19.4,2016-03,2016,3,1462.569230769231,19.129166666666666
2016-03-05,14:00,2130.1,18.8,2016-03,2016,3,1462.569230769231,19.129166666666666
2016-03-05,15:00,2705.9,18.3,2016-03,2016,3,1462.569230769231,19.129166666666666
2016-03-05,16:00,2732.7,18.2,2016-03,2016,3,1462.569230769231,19.129166666666666
2016-03-05,17:00,2377.4,18.5,2016-03,2016,3,1462.569230769231,19.129166666666666
2016-03-05,18:00,2332.8,17.3,2016-03,2016,3,1462.569230769231,19.129166666666666
2016-03-05,19:00,1826.0,18.1,2016-03,2016,3,1462.569230769231,19.129166666666666
2016-03-05,20:00,1337.6,18.7,2016-03,2016,3,1462.569230769231,19.129166666666666
2016-03-05,21:00,332.8,19.9,2016-03,2016,3,1462.569230769231,19.129166666666666
2016-03-05,22:00,22.9,19.7,2016-03,2016,3,1462.569230769231,19.129166666666666
2016-04-05,11:00,227.2,19.3,2016-04,2016,4,1682.0916666666665,18.916666666666668
2016-04-05,12:00,1051.4,19.1,2016-04,2016,4,1682.0916666666665,18.916666666666668
2016-04-05,13:00,1845.0,19.1,2016-04,2016,4,1682.0916666666665,18.916666666666668
2016-04-05,14:00,2402.9,18.6,2016-04,2016,4,1682.0916666666665,18.916666666666668
2016-04-05,15:00,2797.6,19.4,2016-04,2016,4,1682.0916666666665,18.916666666666668
2016-04-05,16:00,2962.3,19.9,2016-04,2016,4,1682.0916666666665,18.916666666666668
2016-04-05,17:00,2796.1,18.7,2016-04,2016,4,1682.0916666666665,18.916666666666668
2016-04-05,18:00,2658.6,17.9,2016-04,2016,4,1682.0916666666665,18.916666666666668
2016-04-05,19:00,2075.1,18.7,2016-04,2016,4,1682.0916666666665,18.916666666666668
2016-04-05,20:00,1163.4,18.1,2016-04,2016,4,1682.0916666666665,18.916666666666668
2016-04-05,21:00,193.2,18.9,2016-04,2016,4,1682.0916666666665,18.916666666666668
2016-04-05,22:00,12.3,18.8,2016-04,2016,4,1682.0916666666665,18.916666666666668
2016-05-05,11:00,236.6,17.9,2016-05,2016,5,1721.5416666666667,17.470833333333335
2016-05-05,12:00,1086.5,16.4,2016-05,2016,5,1721.5416666666667,17.470833333333335
2016-05-05,13:00,1849.1,17.9,2016-05,2016,5,1721.5416666666667,17.470833333333335
2016-05-05,14:00,2398.8,17.6,2016-05,2016,5,1721.5416666666667,17.470833333333335
2016-05-05,15:00,2791.5,17.0,2016-05,2016,5,1721.5416666666667,17.470833333333335
2016-05-05,16:00,2939.0,16.8,2016-05,2016,5,1721.5416666666667,17.470833333333335
2016-05-05,17:00,2854.7,17.2,2016-05,2016,5,1721.5416666666667,17.470833333333335
2016-05-05,18:00,2604.8,17.1,2016-05,2016,5,1721.5416666666667,17.470833333333335
2016-05-05,19:00,2112.6,17.1,2016-05,2016,5,1721.5416666666667,17.470833333333335
2016-05-05,20:00,1381.5,16.5,2016-05,2016,5,1721.5416666666667,17.470833333333335
2016-05-05,21:00,388.2,16.5,2016-05,2016,5,1721.5416666666667,17.470833333333335
2016-05-05,22:00,15.2,17.4,2016-05,2016,5,1721.5416666666667,17.470833333333335
2016-06-05,11:00,120.4,18.4,2016-06,2016,6,1410.2416666666668,18.45
2016-06-05,12:00,632.1,18.9,2016-06,2016,6,1410.2416666666668,18.45
2016-06-05,13:00,1618.2,19.9,2016-06,2016,6,1410.2416666666668,18.45
2016-06-05,14:00,1888.9,20.7,2016-06,2016,6,1410.2416666666668,18.45
2016-06-05,15:00,2723.0,20.1,2016-06,2016,6,1410.2416666666668,18.45
2016-06-05,16:00,2852.1,20.1,2016-06,2016,6,1410.2416666666668,18.45
2016-06-05,17:00,1905.7,18.3,2016-06,2016,6,1410.2416666666668,18.45
2016-06-05,18:00,1547.6,18.8,2016-06,2016,6,1410.2416666666668,18.45
2016-06-05,19:00,2066.9,18.1,2016-06,2016,6,1410.2416666666668,18.45
2016-06-05,20:00,1296.4,18.0,2016-06,2016,6,1410.2416666666668,18.45
2016-06-05,21:00,262.1,19.0,2016-06,2016,6,1410.2416666666668,18.45
2016-06-05,22:00,9.5,19.2,2016-06,2016,6,1410.2416666666668,18.45
2016-07-05,11:00,236.9,20.7,2016-07,2016,7,1469.5583333333334,20.51666666666667
2016-07-05,12:00,1055.6,21.1,2016-07,2016,7,1469.5583333333334,20.51666666666667
2016-07-05,13:00,1791.1,21.6,2016-07,2016,7,1469.5583333333334,20.51666666666667
2016-07-05,14:00,2340.8,21.5,2016-07,2016,7,1469.5583333333334,20.51666666666667
2016-07-05,15:00,2736.0,21.0,2016-07,2016,7,1469.5583333333334,20.51666666666667
2016-07-05,16:00,2913.9,20.2,2016-07,2016,7,1469.5583333333334,20.51666666666667
2016-07-05,17:00,2722.8,19.8,2016-07,2016,7,1469.5583333333334,20.51666666666667
2016-07-05,18:00,1543.9,20.0,2016-07,2016,7,1469.5583333333334,20.51666666666667
2016-07-05,19:00,1363.4,20.3,2016-07,2016,7,1469.5583333333334,20.51666666666667
2016-07-05,20:00,672.7,20.3,2016-07,2016,7,1469.5583333333334,20.51666666666667
2016-07-05,21:00,249.0,21.0,2016-07,2016,7,1469.5583333333334,20.51666666666667
2016-07-05,22:00,8.6,22.3,2016-07,2016,7,1469.5583333333334,20.51666666666667
2016-08-05,10:00,3.6,20.3,2016-08,2016,8,1024.3923076923077,21.65416666666667
2016-08-05,11:00,269.8,21.1,2016-08,2016,8,1024.3923076923077,21.65416666666667
2016-08-05,12:00,1024.8,21.0,2016-08,2016,8,1024.3923076923077,21.65416666666667
2016-08-05,13:00,1784.4,21.1,2016-08,2016,8,1024.3923076923077,21.65416666666667
2016-08-05,14:00,2343.6,21.9,2016-08,2016,8,1024.3923076923077,21.65416666666667
2016-08-05,15:00,2393.9,21.2,2016-08,2016,8,1024.3923076923077,21.65416666666667
2016-08-05,16:00,1376.6,22.2,2016-08,2016,8,1024.3923076923077,21.65416666666667
2016-08-05,17:00,1196.8,22.3,2016-08,2016,8,1024.3923076923077,21.65416666666667
2016-08-05,18:00,934.1,22.1,2016-08,2016,8,1024.3923076923077,21.65416666666667
2016-08-05,19:00,1083.0,22.2,2016-08,2016,8,1024.3923076923077,21.65416666666667
2016-08-05,20:00,698.8,22.0,2016-08,2016,8,1024.3923076923077,21.65416666666667
2016-08-05,21:00,195.0,22.2,2016-08,2016,8,1024.3923076923077,21.65416666666667
2016-08-05,22:00,12.7,22.2,2016-08,2016,8,1024.3923076923077,21.65416666666667
2016-09-05,11:00,210.5,21.6,2016-09,2016,9,1540.9916666666668,20.724999999999998
2016-09-05,12:00,1038.8,21.9,2016-09,2016,9,1540.9916666666668,20.724999999999998
2016-09-05,13:00,1574.1,21.4,2016-09,2016,9,1540.9916666666668,20.724999999999998
2016-09-05,14:00,1903.4,21.4,2016-09,2016,9,1540.9916666666668,20.724999999999998
2016-09-05,15:00,2801.4,20.6,2016-09,2016,9,1540.9916666666668,20.724999999999998
2016-09-05,16:00,2442.8,19.5,2016-09,2016,9,1540.9916666666668,20.724999999999998
2016-09-05,17:00,2337.4,19.7,2016-09,2016,9,1540.9916666666668,20.724999999999998
2016-09-05,18:00,2265.1,18.4,2016-09,2016,9,1540.9916666666668,20.724999999999998
2016-09-05,19:00,2125.7,19.2,2016-09,2016,9,1540.9916666666668,20.724999999999998
2016-09-05,20:00,1390.3,18.0,2016-09,2016,9,1540.9916666666668,20.724999999999998
2016-09-05,21:00,389.8,18.7,2016-09,2016,9,1540.9916666666668,20.724999999999998
2016-09-05,22:00,12.6,19.5,2016-09,2016,9,1540.9916666666668,20.724999999999998
2016-10-05,10:00,0.2,19.6,2016-10,2016,10,1454.3461538461538,19.3
2016-10-05,11:00,247.7,20.2,2016-10,2016,10,1454.3461538461538,19.3
2016-10-05,12:00,1056.3,20.0,2016-10,2016,10,1454.3461538461538,19.3
2016-10-05,13:00,1717.7,20.5,2016-10,2016,10,1454.3461538461538,19.3
2016-10-05,14:00,2319.7,20.7,2016-10,2016,10,1454.3461538461538,19.3
2016-10-05,15:00,2690.2,20.1,2016-10,2016,10,1454.3461538461538,19.3
2016-10-05,16:00,2777.6,19.3,2016-10,2016,10,1454.3461538461538,19.3
2016-10-05,17:00,2033.5,19.1,2016-10,2016,10,1454.3461538461538,19.3
2016-10-05,18:00,2462.5,18.7,2016-10,2016,10,1454.3461538461538,19.3
2016-10-05,19:00,2025.3,18.1,2016-10,2016,10,1454.3461538461538,19.3
2016-10-05,20:00,1165.9,17.4,2016-10,2016,10,1454.3461538461538,19.3
2016-10-05,21:00,379.6,17.8,2016-10,2016,10,1454.3461538461538,19.3
2016-10-05,22:00,30.3,19.0,2016-10,2016,10,1454.3461538461538,19.3
2016-11-05,10:00,0.4,19.8,2016-11,2016,11,1425.1076923076923,19.233333333333334
2016-11-05,11:00,236.2,19.8,2016-11,2016,11,1425.1076923076923,19.233333333333334
2016-11-05,12:00,1036.7,20.3,2016-11,2016,11,1425.1076923076923,19.233333333333334
2016-11-05,13:00,1680.9,20.0,2016-11,2016,11,1425.1076923076923,19.233333333333334
2016-11-05,14:00,2321.9,19.7,2016-11,2016,11,1425.1076923076923,19.233333333333334
2016-11-05,15:00,2685.9,19.0,2016-11,2016,11,1425.1076923076923,19.233333333333334
2016-11-05,16:00,2827.2,18.8,2016-11,2016,11,1425.1076923076923,19.233333333333334
2016-11-05,17:00,2678.3,18.0,2016-11,2016,11,1425.1076923076923,19.233333333333334
2016-11-05,18:00,1810.7,18.1,2016-11,2016,11,1425.1076923076923,19.233333333333334
2016-11-05,19:00,1689.7,17.8,2016-11,2016,11,1425.1076923076923,19.233333333333334
2016-11-05,20:00,1202.0,17.9,2016-11,2016,11,1425.1076923076923,19.233333333333334
2016-11-05,21:00,343.0,18.3,2016-11,2016,11,1425.1076923076923,19.233333333333334
2016-11-05,22:00,13.5,18.6,2016-11,2016,11,1425.1076923076923,19.233333333333334
2016-12-05,11:00,264.2,19.9,2016-12,2016,12,1519.1750000000002,19.108333333333334
2016-12-05,12:00,844.7,20.1,2016-12,2016,12,1519.1750000000002,19.108333333333334
2016-12-05,13:00,1627.1,19.8,2016-12,2016,12,1519.1750000000002,19.108333333333334
2016-12-05,14:00,2224.8,20.7,2016-12,2016,12,1519.1750000000002,19.108333333333334
2016-12-05,15:00,2597.8,19.5,2016-12,2016,12,1519.1750000000002,19.108333333333334
2016-12-05,16:00,2776.3,18.9,2016-12,2016,12,1519.1750000000002,19.108333333333334
2016-12-05,17:00,2517.9,17.6,2016-12,2016,12,1519.1750000000002,19.108333333333334
2016-12-05,18:00,2129.2,15.3,2016-12,2016,12,1519.1750000000002,19.108333333333334
2016-12-05,19:00,1864.4,16.6,2016-12,2016,12,1519.1750000000002,19.108333333333334
2016-12-05,20:00,1054.3,16.5,2016-12,2016,12,1519.1750000000002,19.108333333333334
2016-12-05,21:00,317.1,18.4,2016-12,2016,12,1519.1750000000002,19.108333333333334
2016-12-05,22:00,12.3,20.4,2016-12,2016,12,1519.1750000000002,19.108333333333334
2016-01-06,11:00,190.1,19.4,2016-01,2016,1,1445.075,18.17083333333333
2016-01-06,12:00,937.1,19.0,2016-01,2016,1,1445.075,18.17083333333333
2016-01-06,13:00,1643.8,20.1,2016-01,2016,1,1445.075,18.17083333333333
2016-01-06,14:00,2147.1,18.4,2016-01,2016,1,1445.075,18.17083333333333
2016-01-06,15:00,2454.3,18.0,2016-01,2016,1,1445.075,18.17083333333333
2016-01-06,16:00,2181.8,16.5,2016-01,2016,1,1445.075,18.17083333333333
2016-01-06,17:00,2129.6,16.7,2016-01,2016,1,1445.075,18.17083333333333
2016-01-06,18:00,2282.0,16.7,2016-01,2016,1,1445.075,18.17083333333333
2016-01-06,19:00,1931.3,16.1,2016-01,2016,1,1445.075,18.17083333333333
2016-01-06,20:00,1125.4,15.9,2016-01,2016,1,1445.075,18.17083333333333
2016-01-06,21:00,310.7,16.2,2016-01,2016,1,1445.075,18.17083333333333
2016-01-06,22:00,7.7,17.0,2016-01,2016,1,1445.075,18.17083333333333
2016-02-06,11:00,185.9,19.6,2016-02,2016,2,1449.0583333333334,18.212500000000002
2016-02-06,12:00,622.8,19.6,2016-02,2016,2,1449.0583333333334,18.212500000000002
2016-02-06,13:00,1074.0,20.2,2016-02,2016,2,1449.0583333333334,18.212500000000002
2016-02-06,14:00,2135.1,19.4,2016-02,2016,2,1449.0583333333334,18.212500000000002
2016-02-06,15:00,2412.4,18.6,2016-02,2016,2,1449.0583333333334,18.212500000000002
2016-02-06,16:00,2623.1,17.7,2016-02,2016,2,1449.0583333333334,18.212500000000002
2016-02-06,17:00,2614.3,17.1,2016-02,2016,2,1449.0583333333334,18.212500000000002
2016-02-06,18:00,2312.1,16.3,2016-02,2016,2,1449.0583333333334,18.212500000000002
2016-02-06,19:00,1772.5,16.9,2016-02,2016,2,1449.0583333333334,18.212500000000002
2016-02-06,20:00,1226.0,16.5,2016-02,2016,2,1449.0583333333334,18.212500000000002
2016-02-06,21:00,399.0,17.2,2016-02,2016,2,1449.0583333333334,18.212500000000002
2016-02-06,22:00,11.5,18.3,2016-02,2016,2,1449.0583333333334,18.212500000000002
2016-03-06,11:00,182.1,21.1,2016-03,2016,3,1437.1166666666668,19.7625
2016-03-06,12:00,871.8,20.9,2016-03,2016,3,1437.1166666666668,19.7625
2016-03-06,13:00,1541.5,21.4,2016-03,2016,3,1437.1166666666668,19.7625
2016-03-06,14:00,2042.5,21.8,2016-03,2016,3,1437.1166666666668,19.7625
2016-03-06,15:00,2454.1,21.8,2016-03,2016,3,1437.1166666666668,19.7625
2016-03-06,16:00,2285.5,20.7,2016-03,2016,3,1437.1166666666668,19.7625
2016-03-06,17:00,2224.2,19.5,2016-03,2016,3,1437.1166666666668,19.7625
2016-03-06,18:00,2556.4,18.5,2016-03,2016,3,1437.1166666666668,19.7625
2016-03-06,19:00,1885.4,18.4,2016-03,2016,3,1437.1166666666668,19.7625
2016-03-06,20:00,1003.3,19.0,2016-03,2016,3,1437.1166666666668,19.7625
2016-03-06,21:00,186.6,19.6,2016-03,2016,3,1437.1166666666668,19.7625
2016-03-06,22:00,12.0,18.9,2016-03,2016,3,1437.1166666666668,19.7625
2016-04-06,11:00,185.7,21.0,2016-04,2016,4,1312.6583333333333,19.4875
2016-04-06,12:00,848.8,20.5,2016-04,2016,4,1312.6583333333333,19.4875
2016-04-06,13:00,1585.5,20.7,2016-04,2016,4,1312.6583333333333,19.4875
2016-04-06,14:00,1919.7,20.4,2016-04,2016,4,1312.6583333333333,19.4875
2016-04-06,15:00,1784.4,20.1,2016-04,2016,4,1312.6583333333333,19.4875
2016-04-06,16:00,1943.0,18.6,2016-04,2016,4,1312.6583333333333,19.4875
2016-04-06,17:00,2682.2,18.6,2016-04,2016,4,1312.6583333333333,19.4875
2016-04-06,18:00,2126.5,17.3,2016-04,2016,4,1312.6583333333333,19.4875
2016-04-06,19:00,1873.2,18.1,2016-04,2016,4,1312.6583333333333,19.4875
2016-04-06,20:00,569.2,18.8,2016-04,2016,4,1312.6583333333333,19.4875
2016-04-06,21:00,227.9,19.2,2016-04,2016,4,1312.6583333333333,19.4875
2016-04-06,22:00,5.8,18.7,2016-04,2016,4,1312.6583333333333,19.4875
2016-05-06,11:00,179.9,20.5,2016-05,2016,5,1420.0916666666665,19.7625
2016-05-06,12:00,823.6,20.9,2016-05,2016,5,1420.0916666666665,19.7625
2016-05-06,13:00,1578.2,20.3,2016-05,2016,5,1420.0916666666665,19.7625
2016-05-06,14:00,2105.0,20.8,2016-05,2016,5,1420.0916666666665,19.7625
2016-05-06,15:00,2493.2,20.5,2016-05,2016,5,1420.0916666666665,19.7625
2016-05-06,16:00,2232.8,19.5,2016-05,2016,5,1420.0916666666665,19.7625
2016-05-06,17:00,2597.5,18.7,2016-05,2016,5,1420.0916666666665,19.7625
2016-05-06,18:00,1668.6,19.6,2016-05,2016,5,1420.0916666666665,19.7625
2016-05-06,19:00,1947.9,18.9,2016-05,2016,5,1420.0916666666665,19.7625
2016-05-06,20:00,1107.4,19.5,2016-05,2016,5,1420.0916666666665,19.7625
2016-05-06,21:00,290.3,19.2,2016-05,2016,5,1420.0916666666665,19.7625
2016-05-06,22:00,16.7,19.2,2016-05,2016,5,1420.0916666666665,19.7625
2016-06-06,11:00,170.7,20.7,2016-06,2016,6,1434.9166666666667,19.645833333333332
2016-06-06,12:00,843.4,20.5,2016-06,2016,6,1434.9166666666667,19.645833333333332
2016-06-06,13:00,1591.6,21.6,2016-06,2016,6,1434.9166666666667,19.645833333333332
2016-06-06,14:00,2024.9,21.0,2016-06,2016,6,1434.9166666666667,19.645833333333332
2016-06-06,15:00,2362.9,19.2,2016-06,2016,6,1434.9166666666667,19.645833333333332
2016-06-06,16:00,2607.3,18.5,2016-06,2016,6,1434.9166666666667,19.645833333333332
2016-06-06,17:00,2267.6,18.6,2016-06,2016,6,1434.9166666666667,19.645833333333332
2016-06-06,18:00,2116.9,18.1,2016-06,2016,6,1434.9166666666667,19.645833333333332
2016-06-06,19:00,1932.2,17.6,2016-06,2016,6,1434.9166666666667,19.645833333333332
2016-06-06,20:00,1106.9,18.2,2016-06,2016,6,1434.9166666666667,19.645833333333332
2016-06-06,21:00,185.2,18.8,2016-06,2016,6,1434.9166666666667,19.645833333333332
2016-06-06,22:00,9.4,19.4,2016-06,2016,6,1434.9166666666667,19.645833333333332
2016-07-06,11:00,164.4,20.9,2016-07,2016,7,1107.4833333333333,20.108333333333334
2016-07-06,12:00,799.0,20.9,2016-07,2016,7,1107.4833333333333,20.108333333333334
2016-07-06,13:00,954.9,20.6,2016-07,2016,7,1107.4833333333333,20.108333333333334
2016-07-06,14:00,1494.7,20.8,2016-07,2016,7,1107.4833333333333,20.108333333333334
2016-07-06,15:00,1725.8,19.8,2016-07,2016,7,1107.4833333333333,20.108333333333334
2016-07-06,16:00,2531.5,19.1,2016-07,2016,7,1107.4833333333333,20.108333333333334
2016-07-06,17:00,1860.4,20.2,2016-07,2016,7,1107.4833333333333,20.108333333333334
2016-07-06,18:00,2344.3,19.0,2016-07,2016,7,1107.4833333333333,20.108333333333334
2016-07-06,19:00,992.0,20.4,2016-07,2016,7,1107.4833333333333,20.108333333333334
2016-07-06,20:00,274.1,20.3,2016-07,2016,7,1107.4833333333333,20.108333333333334
2016-07-06,21:00,139.0,20.6,2016-07,2016,7,1107.4833333333333,20.108333333333334
2016-07-06,22:00,9.7,20.3,2016-07,2016,7,1107.4833333333333,20.108333333333334
2016-08-06,11:00,89.1,17.8,2016-08,2016,8,948.0333333333333,18.470833333333335
2016-08-06,12:00,302.0,18.0,2016-08,2016,8,948.0333333333333,18.470833333333335
2016-08-06,13:00,715.4,18.4,2016-08,2016,8,948.0333333333333,18.470833333333335
2016-08-06,14:00,1620.2,18.4,2016-08,2016,8,948.0333333333333,18.470833333333335
2016-08-06,15:00,1385.9,18.3,2016-08,2016,8,948.0333333333333,18.470833333333335
2016-08-06,16:00,1835.8,18.7,2016-08,2016,8,948.0333333333333,18.470833333333335
2016-08-06,17:00,1537.1,19.1,2016-08,2016,8,948.0333333333333,18.470833333333335
2016-08-06,18:00,1819.3,19.5,2016-08,2016,8,948.0333333333333,18.470833333333335
2016-08-06,19:00,1072.4,18.8,2016-08,2016,8,948.0333333333333,18.470833333333335
2016-08-06,20:00,616.7,18.5,2016-08,2016,8,948.0333333333333,18.470833333333335
2016-08-06,21:00,369.2,18.5,2016-08,2016,8,948.0333333333333,18.470833333333335
2016-08-06,22:00,13.3,18.2,2016-08,2016,8,948.0333333333333,18.470833333333335
2016-09-06,11:00,86.0,16.7,2016-09,2016,9,1072.0333333333333,17.508333333333333
2016-09-06,12:00,308.7,16.6,2016-09,2016,9,1072.0333333333333,17.508333333333333
2016-09-06,13:00,463.0,17.2,2016-09,2016,9,1072.0333333333333,17.508333333333333
2016-09-06,14:00,1557.8,17.3,2016-09,2016,9,1072.0333333333333,17.508333333333333
2016-09-06,15:00,2204.1,17.7,2016-09,2016,9,1072.0333333333333,17.508333333333333
2016-09-06,16:00,1716.5,17.3,2016-09,2016,9,1072.0333333333333,17.508333333333333
2016-09-06,17:00,2205.5,17.1,2016-09,2016,9,1072.0333333333333,17.508333333333333
2016-09-06,18:00,1910.1,17.8,2016-09,2016,9,1072.0333333333333,17.508333333333333
2016-09-06,19:00,1290.1,17.9,2016-09,2016,9,1072.0333333333333,17.508333333333333
2016-09-06,20:00,708.5,18.1,2016-09,2016,9,1072.0333333333333,17.508333333333333
2016-09-06,21:00,404.8,18.1,2016-09,2016,9,1072.0333333333333,17.508333333333333
2016-09-06,22:00,9.3,18.3,2016-09,2016,9,1072.0333333333333,17.508333333333333
2016-10-06,11:00,165.5,17.5,2016-10,2016,10,1303.6416666666667,18.2
2016-10-06,12:00,854.4,17.5,2016-10,2016,10,1303.6416666666667,18.2
2016-10-06,13:00,1415.6,17.5,2016-10,2016,10,1303.6416666666667,18.2
2016-10-06,14:00,2060.3,18.0,2016-10,2016,10,1303.6416666666667,18.2
2016-10-06,15:00,2369.3,17.9,2016-10,2016,10,1303.6416666666667,18.2
2016-10-06,16:00,2246.5,18.8,2016-10,2016,10,1303.6416666666667,18.2
2016-10-06,17:00,1580.4,18.6,2016-10,2016,10,1303.6416666666667,18.2
2016-10-06,18:00,1962.0,18.7,2016-10,2016,10,1303.6416666666667,18.2
2016-10-06,19:00,1653.3,18.8,2016-10,2016,10,1303.6416666666667,18.2
2016-10-06,20:00,1147.5,19.2,2016-10,2016,10,1303.6416666666667,18.2
2016-10-06,21:00,184.3,19.6,2016-10,2016,10,1303.6416666666667,18.2
2016-10-06,22:00,4.6,19.4,2016-10,2016,10,1303.6416666666667,18.2
2016-11-06,11:00,151.0,12.5,2016-11,2016,11,1251.6166666666666,14.770833333333334
2016-11-06,12:00,462.0,12.8,2016-11,2016,11,1251.6166666666666,14.770833333333334
2016-11-06,13:00,1192.2,12.9,2016-11,2016,11,1251.6166666666666,14.770833333333334
2016-11-06,14:00,1829.0,13.9,2016-11,2016,11,1251.6166666666666,14.770833333333334
2016-11-06,15:00,1592.8,14.8,2016-11,2016,11,1251.6166666666666,14.770833333333334
2016-11-06,16:00,2386.3,14.9,2016-11,2016,11,1251.6166666666666,14.770833333333334
2016-11-06,17:00,2513.9,14.9,2016-11,2016,11,1251.6166666666666,14.770833333333334
2016-11-06,18:00,2282.2,15.4,2016-11,2016,11,1251.6166666666666,14.770833333333334
2016-11-06,19:00,1545.3,15.1,2016-11,2016,11,1251.6166666666666,14.770833333333334
2016-11-06,20:00,669.8,15.4,2016-11,2016,11,1251.6166666666666,14.770833333333334
2016-11-06,21:00,381.8,15.6,2016-11,2016,11,1251.6166666666666,14.770833333333334
2016-11-06,22:00,13.1,15.6,2016-11,2016,11,1251.6166666666666,14.770833333333334
2016-12-06,11:00,182.5,12.8,2016-12,2016,12,1515.5166666666667,13.637500000000001
2016-12-06,12:00,893.3,12.4,2016-12,2016,12,1515.5166666666667,13.637500000000001
2016-12-06,13:00,1517.5,12.4,2016-12,2016,12,1515.5166666666667,13.637500000000001
2016-12-06,14:00,2117.4,12.4,2016-12,2016,12,1515.5166666666667,13.637500000000001
2016-12-06,15:00,2453.7,12.8,2016-12,2016,12,1515.5166666666667,13.637500000000001
2016-12-06,16:00,2594.6,12.6,2016-12,2016,12,1515.5166666666667,13.637500000000001
2016-12-06,17:00,2541.4,13.3,2016-12,2016,12,1515.5166666666667,13.637500000000001
2016-12-06,18:00,2324.8,13.5,2016-12,2016,12,1515.5166666666667,13.637500000000001
2016-12-06,19:00,1886.2,13.8,2016-12,2016,12,1515.5166666666667,13.637500000000001
2016-12-06,20:00,1238.3,14.0,2016-12,2016,12,1515.5166666666667,13.637500000000001
2016-12-06,21:00,424.8,14.0,2016-12,2016,12,1515.5166666666667,13.637500000000001
2016-12-06,22:00,11.7,14.1,2016-12,2016,12,1515.5166666666667,13.637500000000001
2016-01-07,11:00,138.1,13.1,2016-01,2016,1,1519.7833333333335,11.195833333333333
2016-01-07,12:00,778.6,13.4,2016-01,2016,1,1519.7833333333335,11.195833333333333
2016-01-07,13:00,1515.4,12.7,2016-01,2016,1,1519.7833333333335,11.195833333333333
2016-01-07,14:00,2091.0,11.2,2016-01,2016,1,1519.7833333333335,11.195833333333333
2016-02-07,11:00,136.3,12.1,2016-02,2016,2,1507.7833333333335,11.299999999999999
2016-02-07,12:00,782.7,12.9,2016-02,2016,2,1507.7833333333335,11.299999999999999
2016-02-07,13:00,1481.2,11.8,2016-02,2016,2,1507.7833333333335,11.299999999999999
2016-02-07,14:00,2028.5,11.2,2016-02,2016,2,1507.7833333333335,11.299999999999999
2016-02-07,22:00,12.5,11.1,2016-02,2016,2,1507.7833333333335,11.299999999999999
2016-03-07,11:00,139.7,12.9,2016-03,2016,3,1511.7083333333333,11.975
2016-03-07,12:00,746.9,13.4,2016-03,2016,3,1511.7083333333333,11.975
2016-03-07,13:00,1506.9,12.8,2016-03,2016,3,1511.7083333333333,11.975
2016-03-07,14:00,2090.2,11.8,2016-03,2016,3,1511.7083333333333,11.975
2016-03-07,15:00,2418.1,11.3,2016-03,2016,3,1511.7083333333333,11.975
2016-03-07,16:00,2553.6,11.3,2016-03,2016,3,1511.7083333333333,11.975
2016-03-07,22:00,14.0,11.1,2016-03,2016,3,1511.7083333333333,11.975
2016-04-07,11:00,135.7,13.8,2016-04,2016,4,1473.125,13.1625
2016-04-07,12:00,852.7,15.3,2016-04,2016,4,1473.125,13.1625
2016-04-07,13:00,1406.1,15.0,2016-04,2016,4,1473.125,13.1625
2016-04-07,14:00,2054.2,14.2,2016-04,2016,4,1473.125,13.1625
2016-04-07,15:00,2377.1,14.0,2016-04,2016,4,1473.125,13.1625
2016-04-07,16:00,2386.2,13.2,2016-04,2016,4,1473.125,13.1625
2016-04-07,17:00,2463.1,11.8,2016-04,2016,4,1473.125,13.1625
2016-04-07,18:00,2290.2,12.6,2016-04,2016,4,1473.125,13.1625
2016-04-07,19:00,1907.3,12.5,2016-04,2016,4,1473.125,13.1625
2016-04-07,20:00,1286.0,11.9,2016-04,2016,4,1473.125,13.1625
2016-04-07,21:00,503.6,12.0,2016-04,2016,4,1473.125,13.1625
2016-04-07,22:00,15.3,13.2,2016-04,2016,4,1473.125,13.1625
